price,rrp_price,discount,store_region,store_open,store_visitors,customer_age,customer_gender,staff_sales,staff_experience,staff_age,in_store_promotions,sales
531.7,53170.00000000001,0.44751894157633143,south,1,974.77387470141,60.0,male,1,3,34.0,1.0,1
426.7,42670.0,0.4440011875833084,east,1,956.5507708273374,57.0,female,1,3,42.0,,1
454.31,45431.0,0.0,east,1,913.7526616573548,37.0,male,0,8,38.0,1.0,0
505.81,50581.0,0.1926080979831293,east,1,951.4116203608912,24.0,female,0,6,49.0,1.0,0
401.42,40142.0,0.26333472753510906,east,1,939.7692772468403,33.0,male,0,14,39.0,,0
479.01,47901.0,0.4716841785757427,east,1,929.6776385971247,18.0,female,1,9,35.0,,1
546.21,54621.0,0.21349942728267818,east,1,934.1459775697178,25.0,male,1,18,55.0,,1
470.48,47048.0,0.0,east,1,912.4355480249475,42.0,female,0,1,35.0,1.0,0
472.28,47228.0,0.3133184910404643,south,1,932.1714751580688,57.0,female,1,13,38.0,,1
402.34,40234.0,0.0,south,1,949.4222988848418,34.0,male,0,16,39.0,1.0,0
388.91,38891.0,0.0,south,1,916.6598649077716,33.0,male,0,9,39.0,,0
585.84,58584.0,,south,1,989.4757865270739,44.0,male,0,0,36.0,,0
537.79,53779.0,0.22208215928192684,north,1,919.8241949243655,28.0,male,0,2,49.0,1.0,0
484.47,48447.0,0.0,east,1,972.007627474088,48.0,female,0,16,48.0,,0
487.16,48716.0,0.22630278168410833,east,1,978.8527862649166,,male,0,13,38.0,,0
525.67,52566.99999999999,0.21227969835701427,south,1,971.6554275394466,26.0,male,0,5,41.0,,0
471.32,47132.0,0.22181074452793717,west,1,933.6253384937327,44.0,male,1,22,44.0,1.0,1
455.29,45529.0,0.17847277473734988,west,1,972.3364699040358,49.0,female,0,13,43.0,,0
506.62,50662.0,0.36483869129236235,east,1,917.965171915124,,female,1,6,44.0,,1
605.61,60561.0,0.21038215443010877,north,1,985.6293510737349,31.0,male,0,3,35.0,,0
483.09,48309.0,0.0,west,1,901.5619993356023,29.0,male,0,6,41.0,,0
470.47,47047.0,0.6192079689648714,south,1,952.024091785812,21.0,male,1,14,39.0,,1
514.47,51447.0,0.13494502958291357,east,1,937.1457000634994,42.0,female,0,9,35.0,1.0,0
523.94,52394.00000000001,0.0,east,1,945.313943069789,35.0,female,0,1,39.0,,0
440.71,44071.0,0.2256223271766396,north,1,910.7034476973196,34.0,male,1,27,49.0,,1
502.98,50298.0,0.45518229108164565,east,1,928.699784090482,37.0,female,1,12,41.0,1.0,1
446.37,44637.0,0.0,north,1,944.6629323513621,34.0,female,0,14,37.0,,0
429.13,42913.0,0.0,west,1,990.879240334473,37.0,female,0,9,36.0,,0
483.14,48314.0,0.0,west,1,938.382474745464,32.0,male,0,3,33.0,,0
540.1,54010.0,0.15607048171483082,north,1,990.8526534381158,33.0,,1,17,42.0,,1
581.52,58152.0,0.602749189968053,east,1,966.3742151387756,44.0,female,1,16,43.0,1.0,1
471.9,47190.0,0.3962340067203705,south,1,968.1701752937881,46.0,male,1,6,37.0,,1
539.8,53979.99999999999,0.4097793514796767,south,1,986.9178044333247,,female,1,8,34.0,,1
462.85,46285.0,0.0,south,1,996.5539234796997,29.0,male,0,8,40.0,,0
510.17,51017.0,0.4747805880363219,west,1,933.4939564915586,56.0,female,1,23,50.0,,1
402.54,40254.0,0.15700293015787262,south,1,966.9916834226224,47.0,female,0,9,44.0,,0
419.93,41993.0,0.5090138103631917,north,1,955.3826126669106,55.0,male,1,18,45.0,1.0,1
452.43,45243.0,0.0,west,1,994.7545558809986,24.0,male,0,10,37.0,1.0,0
497.46,49746.0,0.0,east,1,920.5820771063921,57.0,male,0,12,44.0,1.0,0
485.93,48593.0,0.0,east,1,912.7686315251698,26.0,male,0,19,42.0,,0
503.01,50301.0,0.447309105196919,east,1,969.2079561008524,55.0,female,1,3,30.0,1.0,1
506.35,50635.0,0.17732404751192452,east,1,964.8144668118216,56.0,male,0,8,36.0,1.0,0
549.07,54907.00000000001,0.14185104840978208,north,1,991.6438850526686,55.0,male,0,14,50.0,,0
479.49,47949.0,0.0,west,1,973.0156285106863,33.0,female,0,10,46.0,,0
415.83,41583.0,0.0,north,1,980.1258836943239,43.0,male,0,0,30.0,,0
426.07,42607.0,0.5488277368554308,west,1,911.917220943555,24.0,female,1,5,40.0,1.0,1
533.75,53375.0,0.21626045310720868,east,1,949.630298200976,60.0,male,0,3,49.0,,0
380.41,38041.0,0.0,north,1,987.2714650858424,,male,0,15,39.0,1.0,0
331.59,33159.0,0.0,north,1,906.9769003398263,47.0,female,0,0,46.0,,0
587.7,58770.00000000001,0.11515929816957757,east,1,907.1107774943638,39.0,male,1,19,44.0,,1
490.09,49009.0,0.5003259523729833,east,1,907.3001212639956,23.0,male,1,18,40.0,,1
419.61,41961.0,0.0,west,1,969.2461709723657,49.0,male,0,7,54.0,,0
438.67,43867.0,0.17323487654145045,north,1,914.0044379085947,,female,0,18,42.0,,0
452.37,45237.0,0.35916067188257395,west,1,903.7113732581835,47.0,female,0,0,42.0,,0
364.47,36447.0,0.0,south,1,958.5648509668217,19.0,,0,7,44.0,1.0,0
498.87,49887.0,0.0,south,1,959.5083948787076,35.0,female,0,19,47.0,,0
528.51,52851.0,0.16082607042355765,west,1,961.7612881409916,45.0,female,0,16,42.0,,0
591.8,59179.99999999999,0.3791401018844122,north,1,926.8640617418645,53.0,female,1,13,35.0,,1
553.18,55317.99999999999,0.3629309825412798,west,1,941.6726227388365,52.0,male,1,16,45.0,1.0,1
516.53,51653.0,0.13642843084659442,south,1,917.1423088981562,37.0,male,0,5,45.0,1.0,0
528.74,52874.0,0.2379241924527887,east,1,934.1156240028081,,male,1,15,36.0,1.0,1
531.53,53153.0,0.24656075429321483,east,1,902.9593682583422,28.0,female,0,2,38.0,,0
448.69,44869.0,0.21965938148504707,west,1,983.6155464641349,54.0,male,0,3,28.0,1.0,0
512.25,51225.0,0.10791821113873878,south,1,989.9858652125871,21.0,female,0,0,40.0,,0
457.27,45727.0,0.24966733837166988,north,1,903.8050226158766,31.0,female,1,21,42.0,,1
595.96,59596.0,0.1554754034321755,west,1,992.1738299185436,50.0,male,0,8,44.0,1.0,0
523.07,52307.00000000001,0.0,west,1,924.019708549904,52.0,male,0,20,49.0,,0
462.07,46207.0,0.30545936377762306,east,1,975.0017932925751,39.0,male,0,0,51.0,,0
497.21,49721.0,0.20520090986633446,east,1,931.4905364529277,25.0,female,0,9,41.0,,0
468.81,46881.0,0.0,west,1,925.8753135669416,54.0,female,0,3,35.0,,0
474.75,47475.0,0.26415260139674757,west,1,948.5853060629717,47.0,male,0,10,54.0,1.0,0
461.69,46169.0,0.20616886514316432,west,1,946.0226793809246,24.0,male,0,4,26.0,,0
475.46,47546.0,0.2784306896516449,east,1,924.7809572707213,22.0,male,1,14,38.0,,1
471.23,47123.0,0.25289376904503763,south,1,945.3382626980491,30.0,female,0,8,41.0,,0
548.26,54826.0,0.2580277653005705,west,1,,18.0,male,1,13,35.0,,1
503.24,50324.0,0.0,south,1,992.5294298647478,20.0,female,0,17,45.0,,0
503.06,50306.0,0.2498816813478028,west,1,930.9899902203124,27.0,male,0,3,49.0,1.0,0
550.48,55048.0,0.13657477953989403,west,1,964.1962077974329,41.0,female,0,15,44.0,,0
485.07,48507.0,0.26703590779249214,north,1,905.3104171721629,55.0,male,0,6,42.0,1.0,0
523.21,52321.0,0.25697035584681277,north,1,944.9068003238435,44.0,male,1,8,36.0,,1
428.81,42881.0,0.0,west,1,998.5521265866143,39.0,female,0,12,43.0,,0
483.68,48368.0,0.22714425434719773,west,1,983.4052082864873,61.0,female,0,1,50.0,,0
422.89,42289.0,0.1846927869980932,south,1,914.0024801661305,21.0,male,0,13,43.0,1.0,0
558.34,55834.0,0.0,east,1,976.6513851741635,22.0,male,0,7,41.0,,0
485.28,48528.0,0.26847392676006604,west,1,943.0083425196045,39.0,female,1,10,36.0,,1
532.41,53241.0,0.1971097510353702,east,1,978.5563416770694,55.0,male,1,20,42.0,,1
573.87,57387.0,0.31132745482065555,west,1,937.737555732537,47.0,male,1,1,35.0,1.0,1
440.13,44013.0,0.0,north,1,919.9248227846283,21.0,male,0,9,31.0,1.0,0
507.21,50721.0,0.10374035082556773,east,1,945.4039496038553,31.0,female,0,1,38.0,1.0,0
552.49,55249.0,0.16646753599411257,east,1,995.0395237025205,58.0,female,1,16,38.0,,1
531.15,53115.0,0.2083550723158342,south,1,996.6263049733733,30.0,female,0,6,39.0,,0
482.75,48275.0,0.0,west,1,903.7015081062169,30.0,female,0,6,31.0,,0
408.95,40895.0,0.27085161083855125,south,1,931.1515416202182,19.0,male,0,1,30.0,1.0,0
512.29,51229.0,0.1645294740113506,north,1,947.9174242224258,44.0,male,0,3,34.0,,0
516.44,51644.00000000001,0.48121556220841194,south,1,983.6951057566354,18.0,female,1,5,36.0,,1
585.29,58529.0,0.30626750682785125,north,1,950.3573702445804,33.0,male,1,10,35.0,,1
469.13,46913.0,0.13253678605811733,west,1,986.9796396170267,35.0,male,0,2,42.0,,0
482.89,48289.0,0.6669135500445064,east,1,910.3637918882177,27.0,male,1,6,41.0,,1
536.06,53605.99999999999,0.3499984744323673,west,1,919.7208011849632,44.0,female,1,3,43.0,1.0,1
482.15,48215.0,0.1908180717969235,north,1,934.4789467882557,44.0,female,0,10,42.0,,0
385.64,38564.0,0.0,south,1,904.6789430750584,51.0,male,0,13,39.0,,0
536.0,53600.0,0.18720505368093077,west,1,998.4979058864401,58.0,female,0,6,44.0,,0
494.65,49465.0,0.0,west,1,942.1360065422001,46.0,,0,12,33.0,,0
432.48,43248.0,0.12057991947326432,east,1,921.2277001556351,,female,0,4,37.0,1.0,0
436.75,43675.0,0.4085446325669109,south,1,919.4205976500003,61.0,male,1,11,40.0,1.0,1
486.03,48603.0,0.558175504568283,east,1,971.7577004808816,55.0,male,1,14,42.0,1.0,1
541.86,54186.0,0.160845082145258,south,1,902.66321828688,31.0,female,0,13,39.0,1.0,0
513.21,51321.0,0.20564006638420343,west,1,976.3217759607599,25.0,male,0,8,41.0,,0
492.32,49232.0,0.10148783177980411,south,1,934.5799711198858,44.0,female,0,20,46.0,,0
405.67,40567.0,0.10646168823896612,south,1,964.9297264555992,38.0,male,0,4,26.0,1.0,0
455.87,45587.0,0.0,south,1,928.0951668172893,57.0,male,0,7,31.0,,0
438.87,43887.0,0.23968842478153407,east,1,966.5179308430187,39.0,female,0,17,38.0,,0
459.47,45947.0,0.26955113276446063,south,1,972.0934086669529,49.0,female,1,21,43.0,,1
605.9,60590.0,0.0,west,1,944.8747378150372,31.0,female,0,21,48.0,1.0,0
505.35,50535.0,0.283584714887116,north,1,943.1623905742232,24.0,female,0,5,38.0,,0
517.16,51716.0,0.38939502798751846,south,1,974.1357900676074,54.0,male,1,1,39.0,1.0,1
507.45,50745.0,0.0,south,1,917.7218050174029,42.0,male,0,11,44.0,1.0,0
549.69,54969.00000000001,0.12975501317037239,west,1,975.2693904251032,31.0,female,0,0,38.0,,0
511.35,51135.0,0.25777693420594805,east,1,957.0756388071334,60.0,female,0,1,39.0,,0
544.3,54429.99999999999,0.0,north,1,964.6781444444947,33.0,male,0,13,37.0,,0
417.69,41769.0,0.34909296807483653,east,1,954.3183603000533,48.0,male,0,5,45.0,,0
479.8,47980.0,0.2083387229310424,north,1,951.8444727136655,49.0,male,0,13,39.0,1.0,0
469.29,46929.0,0.2210945147548355,north,1,970.582989503289,23.0,male,0,5,52.0,,0
478.81,47881.0,0.0,north,1,900.7387312146088,31.0,female,0,2,45.0,,0
557.07,55707.00000000001,0.15021921804929333,west,1,916.8374495841114,23.0,female,0,0,44.0,1.0,0
510.37,51037.0,0.17915680548585905,south,1,968.3039502502862,39.0,,0,5,40.0,,0
460.39,46039.0,0.10497721241851471,west,1,928.3775397473148,55.0,male,0,25,48.0,,0
447.27,44727.0,0.3992061095691913,west,1,921.7304774027474,33.0,female,1,6,40.0,1.0,1
461.68,46168.0,0.1092620369399358,south,1,976.7813298482605,56.0,female,0,2,42.0,,0
474.14,47414.0,0.0,north,1,933.9354260665498,56.0,female,0,6,39.0,,0
511.84,51184.0,0.23849957635195995,west,1,978.9966621547974,36.0,female,0,2,40.0,,0
455.73,45573.0,0.0,west,1,912.1110296517232,33.0,male,0,10,41.0,,0
390.99,39099.0,0.0,south,1,976.3453588195407,57.0,male,0,12,38.0,,0
453.44,45344.0,0.27551665169446793,north,1,925.0254768740672,29.0,male,1,13,39.0,,1
589.11,58911.0,0.0,south,1,951.5603464598208,49.0,male,0,11,38.0,,0
462.79,46279.0,0.11751190158120649,west,1,922.250100058762,41.0,,0,7,29.0,,0
541.69,54169.00000000001,0.22820990807668606,east,1,948.0600269145641,54.0,female,0,4,36.0,,0
508.55,50855.0,0.0,west,1,983.2151686619665,58.0,male,0,19,42.0,,0
499.19,49919.0,0.25480881684678275,south,1,924.7516527058119,25.0,female,0,5,42.0,,0
519.91,51991.0,0.34698785345479743,east,1,978.6725677035522,57.0,male,1,20,49.0,,1
501.35,50135.0,0.13611709525617757,north,1,976.0126865795687,47.0,male,1,22,46.0,,1
496.59,49659.0,0.11737611207880198,east,1,950.9728278524964,21.0,male,0,10,33.0,,0
472.92,47292.0,0.0,east,1,915.9454180225517,60.0,female,0,7,48.0,1.0,0
529.15,52915.0,0.2542463452567751,east,1,934.2783284703862,40.0,male,1,8,44.0,,1
592.41,59241.0,0.19379690451254367,east,1,949.7399806470431,60.0,male,1,15,38.0,,1
488.32,48832.0,0.0,south,1,976.4927760705142,21.0,female,0,4,42.0,,0
474.38,47438.0,0.0,west,1,907.9401422187228,59.0,female,0,21,43.0,1.0,0
547.38,54738.0,0.0,east,1,970.356262499467,30.0,male,0,10,41.0,,0
499.57,49957.0,0.0,south,1,932.0547800335339,44.0,female,0,6,41.0,,0
423.38,42338.0,0.0,south,1,993.1102252077814,39.0,male,0,9,36.0,,0
355.33,35533.0,0.0,north,1,924.4052384095872,56.0,female,0,9,31.0,1.0,0
586.34,58634.0,0.0,west,1,971.0784729455238,48.0,male,0,8,43.0,,0
510.52,51052.0,0.0,south,1,945.5513820141348,41.0,male,0,25,50.0,,0
545.73,54573.0,0.5280553832527927,east,1,966.4086509998339,61.0,male,1,16,37.0,,1
515.34,51534.0,0.4273885395789697,south,1,947.5496048567456,56.0,female,1,23,46.0,,1
408.4,40840.0,0.0,east,1,914.1606783287706,53.0,female,0,8,38.0,,0
503.44,50344.0,0.4418157375168998,east,1,990.7575709527746,53.0,,1,6,40.0,,1
497.5,49750.0,0.0,west,1,995.1406045602616,56.0,female,0,9,33.0,1.0,0
452.32,45232.0,0.0,west,1,950.5450101265143,56.0,female,0,5,39.0,1.0,0
530.45,53045.00000000001,0.0,south,1,977.7878701086047,40.0,female,0,8,38.0,1.0,0
534.32,53432.00000000001,0.20559562154894181,east,1,938.3569387833177,44.0,male,0,10,36.0,1.0,0
509.06,50906.0,0.0,south,1,923.2561667009658,59.0,female,0,13,35.0,1.0,0
436.66,43666.0,0.5274877585367235,south,1,933.4638996449916,48.0,male,1,13,36.0,,1
493.42,49342.0,0.2716576082455456,north,1,,55.0,male,1,9,42.0,,1
548.22,54822.0,0.16340391978937968,north,1,997.6133578271094,18.0,female,0,1,37.0,1.0,0
420.28,42028.0,0.13079015648805675,west,1,924.7518964344551,,female,0,12,35.0,1.0,0
416.5,41650.0,0.3668158144877028,north,1,956.6489895982766,43.0,male,1,9,45.0,1.0,1
507.88,50788.0,0.6128286654678226,east,1,967.550851553902,58.0,female,1,21,45.0,1.0,1
472.06,47206.0,0.11923272853665383,south,1,997.6707161061845,27.0,female,0,15,38.0,1.0,0
467.56,46756.0,0.5144397126598308,east,1,941.582418524453,38.0,male,1,1,39.0,,1
523.54,52354.0,0.1834723325902638,north,1,965.5572566064709,27.0,male,0,0,44.0,1.0,0
512.31,51230.99999999999,0.3131855179688737,south,1,927.4624009375282,60.0,male,1,6,44.0,1.0,1
511.43,51143.0,0.1451684714099362,east,1,908.3892131726977,36.0,female,0,8,39.0,,0
381.7,38170.0,0.0,north,1,907.8442341304005,52.0,male,0,10,45.0,,0
472.29,47229.0,0.0,south,1,991.0078788225197,56.0,female,0,7,38.0,1.0,0
493.69,49369.0,0.0,south,1,927.0825016576828,19.0,male,0,14,36.0,1.0,0
495.94,49594.0,0.19741103327230788,north,1,911.5024050015306,18.0,male,0,6,36.0,1.0,0
582.74,58274.0,0.37209453199779485,east,1,912.0593662051491,27.0,female,1,1,38.0,,1
520.2,52020.00000000001,0.42620103539331244,west,1,980.0734456073592,29.0,male,1,8,40.0,,1
417.63,41763.0,0.25315588347259727,south,1,957.4919844542525,24.0,female,0,9,32.0,,0
461.38,46138.0,0.0,west,1,921.6812088462385,31.0,female,0,9,44.0,,0
467.57,46757.0,0.0,north,1,982.5808244534077,43.0,female,0,11,35.0,,0
507.82,50782.0,0.24850347604720607,south,1,974.833297908966,51.0,female,1,13,47.0,,1
526.23,52623.0,0.17246108207540403,south,1,961.8419098926554,55.0,male,0,6,45.0,,0
608.66,60866.0,0.30629108771056623,north,1,941.9177744553274,47.0,female,1,1,32.0,1.0,1
509.3,50930.0,0.10047033908661827,west,1,958.703702523485,19.0,female,0,12,37.0,1.0,0
438.52,43852.0,0.19189402513275824,east,1,914.3471626198899,41.0,female,0,6,43.0,,0
435.5,43550.0,0.15667812245525106,south,1,982.099977640971,39.0,female,0,11,39.0,,0
504.59,50459.0,0.0,east,1,968.2042745735012,28.0,female,0,17,40.0,,0
461.39,46139.0,0.1561483949842648,west,1,982.522257993281,51.0,male,0,13,36.0,1.0,0
481.66,48166.0,0.15592684666793782,south,1,965.7438799450955,32.0,male,0,18,42.0,1.0,0
526.39,52639.0,0.22308953406433768,south,1,972.1503854390577,45.0,male,0,4,44.0,1.0,0
527.29,52729.0,0.34085121037833604,west,1,928.5189999135358,58.0,male,1,13,40.0,1.0,1
496.55,49655.0,0.0,north,1,965.2929247943244,59.0,male,0,11,44.0,1.0,0
584.97,58497.0,0.26592042554085693,south,1,972.1662648950899,57.0,female,1,5,44.0,,1
601.54,60154.0,0.0,east,1,914.8246726226166,53.0,male,0,1,36.0,,0
586.83,58683.00000000001,0.0,east,1,910.4257665660836,47.0,male,0,15,48.0,1.0,0
456.48,45648.0,0.24667067816473562,south,1,923.8207370118535,51.0,female,0,1,35.0,1.0,0
487.13,48713.0,0.24806168781705024,west,1,996.645428683302,51.0,,1,12,33.0,1.0,1
410.87,41087.0,0.5706444144610566,west,1,965.2829941696531,40.0,female,1,25,46.0,,1
455.17,45517.0,0.2893292313813022,west,1,996.0780505101802,38.0,female,0,0,36.0,,0
427.51,42751.0,0.0,west,1,942.8007166191347,57.0,male,0,20,42.0,,0
565.16,56516.0,0.3568812778914065,south,1,960.5096645989464,37.0,female,1,13,42.0,1.0,1
498.28,49828.0,0.46255418733890025,east,1,957.5475898651847,21.0,female,1,8,39.0,,1
481.88,48188.0,0.1270193545738086,east,1,997.4998285281642,26.0,female,0,0,42.0,,0
512.43,51242.99999999999,0.38326392018807026,east,1,998.9852456031152,57.0,female,1,11,44.0,1.0,1
538.59,53859.0,0.0,south,1,938.9762312422058,,male,0,5,41.0,1.0,0
443.07,44307.0,0.0,south,1,955.7793591645135,35.0,male,0,13,39.0,1.0,0
410.26,41026.0,0.0,north,1,994.5450200548481,35.0,female,0,3,35.0,,0
468.11,46811.0,0.0,south,1,968.1785816562663,52.0,male,0,15,41.0,1.0,0
482.35,48235.0,0.0,south,1,985.57738072463,,male,0,2,43.0,,0
484.38,48438.0,0.34416359753767745,north,1,903.6130143749,54.0,male,1,19,47.0,,1
434.29,43429.0,0.2462083349172625,north,1,971.4812007059253,21.0,female,0,10,40.0,1.0,0
460.42,46042.0,0.0,north,1,950.8744825221557,,female,0,8,40.0,,0
508.31,50831.0,0.13763851617015851,east,1,938.3525681238309,21.0,male,0,12,38.0,,0
548.67,54866.99999999999,0.2695380635733715,south,1,989.5523962617473,25.0,male,1,13,38.0,,1
522.29,52229.0,0.0,east,1,967.2214497569347,59.0,female,0,15,39.0,1.0,0
544.72,54472.0,,west,1,969.5915763610565,45.0,male,1,28,50.0,,1
405.87,40587.0,0.48371310826664093,east,1,929.4859090082194,50.0,male,1,3,46.0,,1
528.23,52823.0,0.285187043931092,west,1,924.0536114925908,52.0,male,1,23,44.0,,1
470.79,47079.0,0.15952986596537416,west,1,958.730884587272,31.0,male,0,1,45.0,,0
546.89,54689.0,0.4501768195200464,south,1,914.0734463491785,52.0,male,1,10,39.0,1.0,1
487.37,48737.0,0.26485432695376054,west,1,955.3678730357791,52.0,male,0,7,44.0,,0
415.76,41576.0,0.31122020157623037,north,1,936.716054523744,58.0,male,0,6,30.0,1.0,0
434.67,43467.0,0.5294094980790149,south,1,931.9168199998498,40.0,male,1,6,41.0,1.0,1
592.88,59288.0,0.21294073624113186,south,1,946.3554425552632,36.0,female,0,1,39.0,,0
497.54,49754.0,0.0,north,1,984.3681067306278,30.0,female,0,1,34.0,,0
502.1,50210.0,0.3959854498100883,west,1,908.298214118111,48.0,male,1,9,43.0,1.0,1
481.84,48184.0,0.0,north,1,977.017002024023,53.0,male,0,4,37.0,,0
591.69,59169.00000000001,0.3814484099336706,west,1,976.0534707970006,47.0,female,1,0,37.0,,1
501.47,50147.0,0.1134219066561825,north,1,913.9593604277759,42.0,male,0,5,36.0,,0
480.29,48029.0,0.28487371657375943,west,1,914.9538645770215,38.0,female,0,7,34.0,,0
592.21,59221.0,0.30916425818633936,east,1,905.6963428082672,53.0,female,1,2,41.0,,1
516.4,51640.0,0.5274540080057311,south,1,942.6412002840472,56.0,male,1,2,30.0,1.0,1
504.99,50499.0,0.22243396514444885,west,1,945.9074767004399,37.0,male,0,4,43.0,1.0,0
507.85,50785.0,0.0,east,1,967.5948921936318,34.0,female,0,7,43.0,,0
563.97,56397.0,0.0,east,1,935.9114034787106,27.0,female,0,5,38.0,1.0,0
517.52,51752.0,0.46254712812753884,east,1,996.8061627518595,26.0,male,1,6,44.0,,1
579.7,57970.00000000001,0.22205460804896013,north,1,968.1870445026832,43.0,male,1,9,38.0,1.0,1
539.06,53905.99999999999,0.6275447748711875,south,1,988.1228584977339,44.0,male,1,13,47.0,,1
516.41,51641.0,0.3287117259040895,west,1,962.7602881986227,39.0,female,1,8,39.0,,1
470.68,47068.0,0.0,north,1,946.4616693093818,31.0,female,0,10,34.0,1.0,0
453.83,45383.0,0.0,west,1,951.2915437003371,42.0,female,0,9,40.0,1.0,0
543.4,54340.0,0.0,west,1,989.1847643326026,44.0,female,0,5,48.0,,0
496.3,49630.0,0.0,west,1,980.8579191140932,19.0,male,0,15,39.0,,0
500.22,50022.0,0.32948154476482105,east,1,948.380815147191,50.0,female,1,17,46.0,1.0,1
517.79,51779.0,0.294274883597361,east,1,951.471417476055,40.0,male,1,11,32.0,,1
552.65,55265.0,0.3647279212885093,west,1,974.1370794605162,44.0,male,1,15,41.0,1.0,1
509.0,50900.0,,north,1,965.9286209202398,27.0,female,1,20,41.0,,1
513.32,51332.00000000001,0.0,west,1,978.9853071507828,59.0,male,0,7,39.0,,0
539.22,53922.0,0.2551149517437455,north,1,993.123852977931,50.0,male,1,6,36.0,1.0,1
552.59,55259.0,0.12936166763329854,north,1,944.3054438036869,47.0,male,0,7,32.0,,0
477.22,47722.0,0.13325019306840397,south,1,986.1585661567184,44.0,female,0,3,41.0,,0
515.63,51563.0,0.391792586388066,north,1,909.7774610401107,52.0,female,1,5,42.0,1.0,1
556.36,55636.0,0.4117189806312229,west,1,996.416586170859,47.0,male,1,11,32.0,1.0,1
446.9,44690.0,0.1449015568442483,north,1,900.0160591097223,35.0,female,0,8,34.0,,0
417.62,41762.0,0.0,south,1,967.1949821887239,43.0,male,0,1,30.0,,0
483.36,48336.0,0.5988698595275656,north,1,908.7400561102384,34.0,male,1,21,43.0,1.0,1
543.04,54304.0,0.26926845744191086,south,1,908.8350223725101,58.0,female,1,16,38.0,,1
443.31,44331.0,0.45420533823263676,east,1,,57.0,male,1,2,36.0,1.0,1
556.77,55677.0,0.31644374680866016,south,1,918.2402039719619,49.0,female,1,15,40.0,1.0,1
485.96,48596.0,0.16960551833456386,east,1,965.5195305816028,50.0,male,0,7,43.0,1.0,0
506.03,50603.0,0.23598866222681056,east,1,928.5167689341515,40.0,female,0,8,40.0,,0
505.99,50599.0,0.329031211343227,west,1,976.0858696594179,37.0,male,1,4,33.0,,1
436.3,43630.0,0.13760067525949873,north,1,905.1948110316266,47.0,male,0,7,38.0,1.0,0
521.6,52160.0,0.32478214778527376,south,1,948.9807665132889,60.0,male,1,12,42.0,,1
449.71,44971.0,0.11975145181228954,north,1,958.2384350749795,55.0,male,0,8,42.0,,0
448.71,44871.0,0.0,south,1,958.124458299178,48.0,female,0,8,47.0,,0
520.24,52024.0,0.0,south,1,975.3390523491073,22.0,male,0,21,44.0,,0
410.8,41080.0,0.0,west,1,921.5937463705891,55.0,male,0,12,43.0,,0
510.25,51025.0,0.0,south,1,981.8472056382784,38.0,,0,2,45.0,1.0,0
587.74,58774.0,0.13465489825902832,east,1,959.3033783480897,49.0,male,0,5,42.0,,0
439.46,43946.0,0.0,north,1,909.3255916970993,22.0,male,0,10,40.0,1.0,0
549.25,54925.0,0.2969175005285156,west,1,985.4435993608861,,male,1,6,37.0,,1
520.12,52012.0,0.5108269630843352,south,1,935.0290811870653,49.0,male,1,9,39.0,,1
526.78,52678.0,0.0,north,1,912.9526622211912,26.0,,0,0,41.0,1.0,0
580.22,58022.0,0.18659678881295516,south,1,931.7575342726927,36.0,male,0,5,36.0,1.0,0
550.64,55064.0,0.0,west,1,960.3387366041119,31.0,female,0,8,41.0,1.0,0
527.38,52738.0,0.0,west,1,945.1578467739655,55.0,male,0,1,35.0,,0
486.64,48664.0,0.2566843708954704,west,1,955.3924546845188,30.0,female,1,14,38.0,,1
495.89,49589.0,0.36462021909099734,south,1,979.8509830208869,31.0,female,1,9,47.0,1.0,1
484.15,48415.0,0.0,east,1,997.2793907041695,49.0,female,0,3,39.0,1.0,0
431.23,43123.0,0.0,east,1,971.4050481033275,34.0,female,0,14,42.0,,0
527.22,52722.0,0.14676982910974504,north,1,999.1409653056838,40.0,male,0,0,33.0,1.0,0
550.57,55057.00000000001,0.34423860034569426,west,1,995.650748928815,27.0,male,1,13,40.0,1.0,1
467.37,46737.0,0.21183143829047255,south,1,923.8602049961377,48.0,female,0,0,44.0,,0
447.33,44733.0,0.0,east,1,948.7353755795197,39.0,female,0,4,36.0,1.0,0
516.72,51672.0,0.4138371377967409,east,1,951.257007297363,32.0,male,1,2,32.0,,1
630.56,63055.99999999999,0.3221746706674137,east,1,920.569891600167,59.0,male,1,5,37.0,1.0,1
473.02,47302.0,0.0,north,1,997.1224583176595,50.0,male,0,3,42.0,,0
499.64,49964.0,0.0,south,1,941.9956748458926,59.0,male,0,12,36.0,,0
461.84,46184.0,,east,1,939.9163518030716,41.0,male,0,5,40.0,,0
526.41,52641.0,0.2303016588165116,west,1,929.2206413210549,,female,0,8,41.0,,0
495.15,49515.0,0.4030824515565145,east,1,976.7130784918265,37.0,female,1,0,36.0,,1
536.42,53641.99999999999,0.28504354391367465,west,1,907.6232554822245,23.0,,1,5,39.0,,1
509.19,50919.0,0.5335817487165928,south,1,929.5166038097291,57.0,male,1,6,42.0,,1
453.03,45303.0,0.12946716101806083,east,1,981.127252804269,60.0,female,0,5,41.0,,0
467.07,46707.0,0.0,north,1,941.2916667784199,,female,0,14,37.0,,0
515.63,51563.0,0.13738472227531143,east,1,908.0011424250952,60.0,female,0,1,46.0,1.0,0
459.88,45988.0,0.448445502559127,east,1,907.9339546429293,39.0,male,1,8,38.0,1.0,1
